matID P A S S_category C NODFst N_lowHigh mdegree mfitness0 mfitness1 mEffective_deg0 mEffective_deg1 wdegree0 wdegree1 mpredicted_abund0 mpredicted_abund1 mabund0 mabund1 mR0 mR1 mwasigma0 mwasigma1 msigma_c0 msigma_c1 mGamma0 mGamma1 sVisits_perP0 sVisits_perP1 mPollenDep_perP0 mPollenDep_perP1 mSeedProd_perP0 mSeedProd_perP1 mmort_recruit0 mmort_recruit1 PersYoN0 PersYoN1 mOmega0 mOmega1 mrho0 mrho1 mfitness_diff0 mfitness_diff1 fPersP0 fPersP1 criterion_check0 criterion_check1
580 21 61 82 2 0.12959 0.35824 1 7.90476190476191 4.94041646825645 5.49028335163508 5.27593648295898 4.05536681780565 2.9047619047619 2.9047619047608 0.449949589896861+0i 0.423987644836245 0.449265833546964 0.423159130683699 0.0118849859044961 0.012500520221034 0.625731039742717 0.819695963372543 0.0265212575083554 0.0294674892909646 0.0326430904268027 0.00224393398415536 15.2638031013689 16.9232662528468 9.58431490980414 11.6079928912005 7.73134357199255 9.37491898232143 6.64082672194987 9.37487959207668 5.25475188735649 5.82604248049156 0.0773201111187638 0.0380829162876268 0.0503125554060459 0.0496401675962948 9.50699807926464 1.01305516790275 0.857142857142857 1 1 1
581 19 67 86 2 0.13354 1.0338 1 8.94736842105263 5.18748297554265 5.35176284804701 6.74470240555479 4.47387277664633 3.52631578947368 3.52631578945512 0.477875318044029+0i 0.436786835261072 0.474867630699873 0.436201269531875 0.0138800730421192 0.0125004339089161 0.443043499216032 0.859809281921704 0.0223734865683435 0.0277182606808524 0.0394860728534669 0.00201332718416096 16.0992963558181 16.9625961509137 6.85317542366399 12.6602295167858 5.57378720679626 9.98746311731964 4.70720221574982 9.98746311133535 4.56547210090365 4.81028846073997 0.137439471539027 0.0526120593341831 0.0489440076615101 0.0486880370223597 -11.587173331729 1.0204277138673 0.842105263157895 1 1 1
582 21 68 89 2 0.16457 0.63749 1 11.1904761904762 4.64260855961959 5.10440613592653 7.64560571198511 5.26214446369592 3.23809523809524 3.23809523809182 0.478922738616533+0i 0.414271047444611 0.477659246142551 0.413004537314429 0.0133210569349837 0.0125003537695677 0.517883062384128 0.74197693200087 0.0231501126167697 0.0320975642440252 0.0556293963475403 0.00280327248912262 14.60887200848 16.4004337477754 8.76107893131438 9.69835357324617 6.98035020237352 7.57772391829055 5.3399816754295 7.57772380970604 4.51156341438354 5.0648398338816 0.149805614903404 0.0613784369659044 0.0488265090101186 0.0509170577620182 14.9134541141343 1.01257666434397 0.761904761904762 1 1 1
583 21 69 90 2 0.10835 1.3072 1 7.47619047619048 5.04497293125874 5.18241677067402 5.64380590927175 3.8352820092764 3.28571428571429 3.28571428572938 0.430503202975883+0i 0.417834101275639 0.422991206699817 0.417387986947842 0.0148722439563359 0.0125005505848512 0.38892090596187 0.86081146986105 0.0266473790155691 0.0301347189956317 0.0272090924814171 0.00208412950838049 15.1952294379815 16.3786406071648 4.22640518993452 12.6921174115002 3.43367037213149 10.1521770977151 3.11597043969262 10.152176916812 4.62463504634221 4.98480366296051 0.071073237998787 0.0187077459695353 0.0507036611413847 0.0490488134213052 1.24376109968758 1.01346221230022 0.904761904761905 1 1 1
584 30 64 94 2 0.15 0.41394 1 9.6 3.80279928809667 4.19956395435156 7.27440229761346 5.31514617337602 2.13333333333333 2.13333333333615 0.391345223112686+0i 0.354941948819441 0.389338716364877 0.352908947553408 0.0129663813439061 0.0125004095680847 0.389424184862303 0.563069480466764 0.0345111742570815 0.0412919222249176 0.047793760456345 0.0143027631701562 11.9377980798991 13.0116254025424 5.44764537533754 6.21316467897315 4.31499830122225 5.02613069479961 3.33294597064127 4.7000679181 5.59584284995271 6.09919940743102 0.092233561951858 0.0561068214603456 0.0504804751181218 0.0496252191255889 4.09335039848669 -13.1269472957302 0.766666666666667 0.933333333333333 1 1
585 29 61 90 2 0.097795 1.0239 1 5.96551724137931 3.91008859590937 4.12147773722141 4.28420238791658 2.90921902465541 2.10344827586207 2.10344827586268 0.425674758898223+0i 0.362947593739102 0.425089522958862 0.362195559028356 0.0127729706229862 0.0125008481601045 0.500229417897373 0.800749983308832 0.0295922356211805 0.0389222964859073 0.0630793776877534 0.0199185820726287 11.8474488943298 12.8445981692543 8.02519848943134 9.85587300898032 6.59271033096281 8.05974001216498 4.57881365453578 7.23870944022867 5.63239373664857 6.10644830996361 0.0670717182774918 0.0220588321543377 0.0516410549645872 0.0495445730757102 -24.8296138537617 -20.2737461171301 0.689655172413793 0.896551724137931 1 1
586 19 66 85 2 0.20255 0.15492 0 13.3684210526316 5.56747808075059 5.70910345575876 8.52192605046564 7.36253321297971 3.47368421052632 3.4736842105337 0.442621170626533+0i 0.439159060451557 0.440549575904362 0.437399418521172 0.0125536285350608 0.0125004614759351 0.53826752740796 0.645622990468782 0.0276111860885129 0.0266130696723935 0.00409535915262112 0.0031714620035469 17.0774958366932 17.6720585466406 6.77651756837688 8.43238286706738 5.49537088513005 6.78111926275972 5.49529390232644 6.78111915632313 4.91624880147229 5.08741079371998 0.110762499127165 0.0998318418167152 0.0510262491138299 0.0505033925831224 1.0237424999819 1.0115958505603 1 1 1 1
587 28 67 95 2 0.17697 0.38716 1 11.8571428571429 3.76047216801608 4.29959054093832 9.28891635706347 6.80487824876803 2.39285714285714 2.39285714285705 0.447364366652542+0i 0.356561318074074 0.445002831092846 0.353804014235564 0.012742577955474 0.0125003920396958 0.33497165099237 0.504489150234206 0.0252187415101433 0.040183608897971 0.0799169552864396 0.0112512166784606 11.5907416098773 13.4616992717005 5.32346727286582 5.51115668202973 4.24216744606302 4.39394125004648 2.7596922646005 4.24139390918904 4.84389201606815 5.62578477026305 0.169946541409647 0.0659321281912699 0.0503282994318209 0.0507156661556064 25.7526058852527 -6.65298794646751 0.642857142857143 0.964285714285714 1 1
588 27 68 95 2 0.16122 0.54357 1 10.962962962963 4.26274831172156 4.48327782815426 7.97622439482201 5.339295061603 2.51851851851852 2.51851851852122 0.421764337512739+0i 0.369327280916975 0.41950235569082 0.367208679598247 0.0115199252603488 0.0125005248567616 0.370201565156409 0.632818498518825 0.0296059923540605 0.037583683882327 0.0456534947130881 0.0096407443518822 13.3052530584912 14.3761418366552 5.57129530383279 7.12698840535233 4.48295145394853 5.68912643784434 3.51025663083368 5.48335630126225 5.28296812616564 5.7081739645482 0.113517388713222 0.058193763073483 0.050568581677212 0.0475824983257313 7.55768854332598 -7.07890439433144 0.777777777777778 0.962962962962963 1 1
589 26 67 93 2 0.18542 0.27338 1 12.4230769230769 4.44399294703089 4.64779315055141 8.75046087218352 6.86685267434157 2.57692307692308 2.57692307692578 0.412209474543969+0i 0.377677281351071 0.409982531316804 0.375354478098281 0.0130682131162695 0.0125005616487633 0.398261373060022 0.567884855946879 0.0295836551213673 0.0362860068136438 0.0399985180642551 0.011448090356762 13.4350371752557 14.6879986023965 5.12271846891033 6.28629157209316 4.16952836863898 5.03014501072439 3.38846429520268 4.84108430495802 5.21359651577085 5.69982035316234 0.107614551953781 0.066611208766126 0.0505887083590947 0.0508121122724781 4.8922025536948 -7.5991589784475 0.807692307692308 0.961538461538462 1 1
590 25 63 88 2 0.15048 0.96261 1 9.48 4.0695527715379 4.59886724433591 6.96842208802787 4.35754323176409 2.52 2.51999999998348 0.446366899047374+0i 0.37344241772073 0.442938671185201 0.371891731759345 0.0154016330726475 0.0125005724590569 0.366625310195718 0.666409771593673 0.025703106026605 0.0384678394689511 0.063372647877126 0.00356547570205463 12.6246111300011 14.6296206558677 5.83000815188646 7.58635350483453 4.79720049408305 6.02679594673276 3.48071908591356 6.02679581181779 5.00976632142901 5.80540502220009 0.120048644616898 0.0438363348305361 0.0492563513406565 0.0503031050069003 5.28028108717143 1.01218690698998 0.72 1 1 1
591 21 66 87 2 0.17605 0.20719 1 11.6190476190476 4.96988178429338 5.32874081284537 7.2786380633169 6.19944663556155 3.14285714285714 3.14285714285716 0.415283630698734+0i 0.418701552564549 0.413460080096883 0.417220240929544 0.012641085878703 0.0125005676244723 0.573761645301605 0.672788111603455 0.0294168360138656 0.0298508393291709 0.0129723416757847 0.00314984176369598 15.3789771775861 16.5448077887889 7.40549689669574 8.55578206452014 5.96872562532928 6.88953977883876 5.68906510656622 6.88954426999944 4.89331092014102 5.26425702370553 0.0904906069283517 0.0720925554182671 0.0494860023169713 0.0515520935388362 1.54397900702258 1.01050705813775 0.952380952380952 1 1 1
592 19 68 87 2 0.17337 0.63216 1 11.7894736842105 5.23514745613564 5.65732638503808 8.23150938292893 5.91775208500935 3.57894736842105 3.57894736841772 0.456892228099421+0i 0.439385146719789 0.45523884673852 0.438151048533784 0.0131370736203043 0.0125008614632443 0.394420063858573 0.709665810983477 0.0244175274767886 0.0269217083750721 0.0259477459248984 0.0026818686687168 16.4357478318551 17.6021566740364 6.12140698315277 9.84777124388569 4.89479178895065 7.98554187523287 4.38973994637256 7.98555249005898 4.5923413059595 4.91824965893257 0.128515345694241 0.0775185896301468 0.0500906772324426 0.0512485357359435 1.88044330696102 1.01624488175293 0.894736842105263 1 1 1
593 28 62 90 2 0.099654 0.95113 1 6.17857142857143 3.58624643709194 4.36401345765636 4.47635595413045 2.97082135090897 2.21428571428571 2.21428571428608 0.420477027265647+0i 0.361385201928634 0.41943172151666 0.360681618042023 0.0132694312755468 0.0125008263215202 0.641811338370459 0.84518866179423 0.0306285523241019 0.0409264467845804 0.0590010192331184 0.00806226799169604 11.5362887764346 13.7218322881108 9.82080628560708 10.6116993122191 7.90688000681955 8.55531875025936 5.67616274117054 8.2546605622435 5.20993686677693 6.19695651721484 0.0706606048857988 0.0218810477989435 0.0492291832624002 0.0498475977005142 63.5859575662851 -6.52303507107949 0.714285714285714 0.964285714285714 1 1
594 26 68 94 2 0.17704 0.29864 1 12.0384615384615 4.18381002663286 4.69144466480037 8.63809439246925 6.85852894428412 2.61538461538462 2.61538461537215 0.415673849245888+0i 0.367351570059996 0.413902396011388 0.365019464191788 0.0129954038523453 0.0125004901013448 0.438818463280942 0.532572708079572 0.0306688570883349 0.0376099854301228 0.0393287186303177 0.00479138349095129 13.1813385507385 14.7699907966668 6.05681705092061 6.27940596398518 4.89630172414451 5.07421966685052 3.97645699036298 5.07422028808949 5.03992356351765 5.64734942228731 0.109428061588066 0.0638444510554735 0.0498151461427468 0.0498646782961549 5.81858797786468 1.02065226233315 0.807692307692308 1 1 1
595 19 76 95 2 0.16759 0.42576 1 12.7368421052632 5.37466604543654 5.492903171646 9.64491707862171 7.14590077246185 4 4.00000000000223 0.457097383659871+0i 0.440061764475646 0.455974387998289 0.438802657451291 0.0127062440309961 0.0125008813050239 0.502824323861057 0.691029070017869 0.0263916433662401 0.0274076098584545 0.0132203156898021 0.00276810883488022 16.9506442211876 17.1692015312186 7.97188805714918 9.38244301929403 6.3583690925872 7.58312054678456 6.02987330112137 7.58311999680209 4.23766105529689 4.29230038280076 0.15521816846939 0.106820252625456 0.0507976314326639 0.0500451266007889 1.65098894395894 1.01601259867094 0.947368421052632 1 1 1
596 30 65 95 2 0.16872 0.35579 1 10.9666666666667 3.86116201108265 4.2277688192712 7.78822673781047 5.98231614047335 2.16666666666667 2.16666666665028 0.401814782779491+0i 0.350447339899404 0.399977604854931 0.348191719213384 0.0131717978457819 0.0125004693874587 0.385707667621936 0.520924965931947 0.0320003938002019 0.0411848545332922 0.0524955336157443 0.0150593385426122 11.7131346727128 13.0662536876667 5.15920699350539 5.46959798911272 4.22496699272975 4.36374526670242 3.12773755710864 4.08073931114202 5.40606215663667 6.03057862512537 0.0933258548804766 0.0524818046559489 0.0493476768020845 0.0494959028727964 6.40456356922778 -14.6606743038754 0.733333333333333 0.933333333333333 1 1
597 25 66 91 2 0.16061 0.58638 1 10.6 3.71852753746481 4.60355511272796 7.60916511470597 5.26557673433608 2.64 2.64000000000061 0.471102426412074+0i 0.384519900730294 0.469867159824322 0.3829736014268 0.013539931348284 0.0125005437852935 0.582808298412253 0.671317282325555 0.0248468318682327 0.0358678800882325 0.0812286267747728 0.0106715403895489 11.7811436536757 14.4897384757163 9.28014274148665 8.35181114385152 7.33913909156787 6.74977613888455 4.72980554531166 6.4843548779282 4.46255441427108 5.48853730140605 0.180328356387077 0.0578253495706701 0.0484861532234246 0.0490764915540559 39.6898877405887 -8.04894654983221 0.64 0.96 1 1
598 29 66 95 2 0.1139 1.1559 1 7.51724137931035 3.30388748153855 4.28930646076326 5.63802913229772 3.20731480750495 2.27586206896552 2.27586206898375 0.472738133248215+0i 0.345234980673573 0.470003919785038 0.344275795042697 0.0140934447427405 0.0125003449652172 0.542203411505754 0.80599073508744 0.0240353570041563 0.0434403252571446 0.100864618152435 0.00291228872835542 10.3068530168673 13.3488871518491 9.38196177336662 9.14077762193878 7.35913384872855 7.24112601463995 4.10251925366238 7.2411263392372 4.52876874983565 5.86542011211266 0.155969950690728 0.0242010875338648 0.0490537960363206 0.0493474143284443 -659.668161493132 1.0178222389853 0.551724137931034 1 1 1
599 22 71 93 2 0.19142 0.2285 1 13.5909090909091 5.09655289195782 5.12477379392148 10.5724562313436 8.77561107470772 3.22727272727273 3.22727272727393 0.416638882880321+0i 0.414548816002751 0.414667809956137 0.412647476477767 0.0128670773609925 0.012500536161407 0.351228528735093 0.521570526490765 0.0296531325091988 0.0295355188226184 0.0136256140168376 0.0132847580161713 15.6591242587257 15.9309650152038 4.80844560298062 6.84665357589937 3.88505256796631 5.4818081894912 3.71361165472313 5.23699573986531 4.85212300974599 4.93635535682227 0.121262772080571 0.105304762078298 0.0496233833021805 0.0503582684676201 1.73018175973994 -11.5314942609645 0.954545454545455 0.954545454545455 1 1
600 21 70 91 2 0.14422 0.62781 1 10.0952380952381 5.02197888008494 5.01543849978272 6.92531824549924 4.98035929979482 3.33333333333333 3.33333333333273 0.44044535008951+0i 0.419298771991252 0.438267437144809 0.418228284275822 0.0133498063778724 0.0125005409650017 0.527701624532762 0.779270766234427 0.0271706206875426 0.0322749064015269 0.0239900709898242 0.0025174328840172 15.7505679999853 16.3213532177718 7.36463950550391 10.3593162336674 5.92822796238526 8.22838947620813 5.37310333041622 8.2283824310884 4.72517039999559 4.89640596533362 0.102285627304737 0.055099490936648 0.050647663726483 0.0525138679890829 3.2983431011889 1.01300641891449 0.904761904761905 1 1 1
601 20 71 91 2 0.13944 0.13951 0 9.9 5.30381972979636 5.14479962228877 7.52079859727303 6.37522314233936 3.55 3.54999999999949 0.424741768311737+0i 0.424553530434068 0.423631691778271 0.423399786152022 0.0125541025056034 0.0125005414832763 0.552278607770643 0.678640992443984 0.0288110642733716 0.0297592074448546 0.00346745285538979 0.00289658174787795 16.8494486917745 16.956112707691 7.74003130400279 9.29157820535766 6.16000630054574 7.26049897069557 6.1603092687273 7.26049049295514 4.74632357514774 4.77636977681448 0.107099903639097 0.0897778793931243 0.0510197844460748 0.0487825804759487 1.02078199645921 1.01797817093802 1 1 1 1
602 23 71 94 2 0.14636 0.12086 0 10.3913043478261 5.01073876297809 4.94180584514187 8.32877230543481 6.98224754091684 3.08695652173913 3.08695652172685 0.391670265653717+0i 0.3930467681822 0.390306681874986 0.391300569338787 0.0126078946649156 0.0125006965445908 0.406300505885093 0.566115890633366 0.0330919823920425 0.0328628292157146 0.00487529745937166 0.00380997645330734 15.5196203042348 15.1856910494868 5.48486351278817 6.83228322512913 4.43207794714972 5.53380763094513 4.43208086579299 5.53384658948952 5.02748263376621 4.919308368167 0.11091499525838 0.097041259941567 0.0516570743008761 0.0505042811158653 1.02375904686445 1.00816676031956 1 1 1 1
603 19 71 90 2 0.16086 0.13999 0 11.4210526315789 5.48662365986226 5.50457669671134 8.28272743785668 7.11353658974689 3.73684210526316 3.73684210527771 0.436418963890695+0i 0.429774007482992 0.434949232660025 0.428486215802254 0.012526520984133 0.012500753432152 0.524504119115933 0.667654822611843 0.0277235333689501 0.0274037505807553 0.0038361756790069 0.00303845224383969 17.3983915689222 16.9785870657537 7.23546932662227 8.92271067059676 5.70335075924531 7.24728331764477 5.70336026905987 7.24729755322385 4.65590760295101 4.54356555278882 0.121971366167453 0.10630711746547 0.0508221512434492 0.0476624790917719 1.01586236260251 1.01415980029338 1 1 1 1
604 22 71 93 2 0.14917 0.02287 0 10.5909090909091 5.08120504815557 5.03508962926333 7.91300227004423 7.14501917901939 3.22727272727273 3.22727272728301 0.410305250925151+0i 0.40138161523196 0.408687636575949 0.399740011974417 0.012534577529093 0.012500727702893 0.487168968447313 0.609229470353583 0.03195175294239 0.0319605910034621 0.00427080012514374 0.0037496852346424 16.2786793647545 15.7921370808519 6.34900936383399 7.4630261753397 4.97601448883633 5.92437626500288 4.97603030237931 5.92443988107988 5.04409783133238 4.89333825038822 0.102369310635782 0.0931645464330809 0.0510930047172094 0.0504333070814226 1.01872580769055 1.01673125341187 1 1 1 1
605 23 69 92 2 0.15438 -0.009958 0 10.6521739130435 5.06448012584622 4.93608134072441 8.21056061786833 7.53818881587766 3 3.00000000002663 0.406164705791877+0i 0.39371892007081 0.40456782623327 0.391975819755902 0.012595818421608 0.0125008665926569 0.444038159309693 0.533791353924734 0.0306224003383043 0.0339724220767738 0.011721647310368 0.00416364612646188 15.8544593414763 15.8067610185161 6.06166891277579 6.68230589364673 4.81601980114407 5.36052002090106 4.61216112524442 5.36053057564347 5.28481978049211 5.26892033945141 0.10158620311418 0.0873120977020774 0.050758454630062 0.0494407239332886 1.97004181691087 1.03008931212289 0.956521739130435 1 1 1
606 23 69 92 2 0.15312 -0.0068321 0 10.5652173913043 4.74715117585254 4.9393300912411 8.22662817821582 7.59460877304942 3 3.00000000000141 0.400819868860931+0i 0.398440134291437 0.399138061372997 0.39662033904655 0.0125285393405822 0.0125003925210732 0.461798474741339 0.525218917809373 0.0321182643585779 0.0338045465638528 0.0131714656832166 0.00435357271168395 14.9382545699703 15.5981590831137 5.80385530789215 6.46663657382092 4.56725277170074 5.09639374678108 4.3726398629353 5.09639377326125 4.97941818999009 5.19938636103279 0.106158073350115 0.0980800314315388 0.0496230412835956 0.0504170731388736 2.46187162780162 1.01311095277443 0.956521739130435 1 1 1
607 19 68 87 2 0.16641 -0.098345 0 11.3157894736842 5.56442716430302 5.61902417229383 9.42043821278007 8.9390749163905 3.57894736842105 3.57894736844573 0.43487835848008+0i 0.435384067779486 0.433820047994717 0.43412540848524 0.0124972056484039 0.0125009116813849 0.430913964445526 0.495723027190645 0.0270277959834607 0.0275044533430969 0.00408467080576831 0.00371046838490605 17.3435936007374 17.3966360116053 6.45502851376468 7.13685971872454 5.17916478115628 5.78337651319233 5.17924432376778 5.78337614387759 4.84600409432368 4.8608247679187 0.143730395660657 0.138045564858957 0.0496235927034424 0.0500494796032691 1.01724695803754 1.01893130050891 1 1 1 1
608 20 70 90 2 0.15857 0.067707 0 11.1 5.42546292100474 5.56224660605459 8.02152518684765 7.09251699197002 3.5 3.49999999999873 0.440369569501116+0i 0.42434185046988 0.43903508433664 0.42277450362533 0.0125338071363562 0.0125006182455611 0.605493438935453 0.668655312738367 0.026063327366918 0.0284196148646358 0.0126504233348356 0.00296242699986612 16.5999831005774 17.1215160300518 8.19263568791939 8.51064045338689 6.59864755901165 6.99290912013328 6.27425581423496 6.99284949083513 4.74285231445069 4.89186172287352 0.136224872341718 0.114556666950154 0.0470722724148333 0.0516265610927842 2.95575502231402 1.0145387700112 0.95 1 1 1
609 21 70 91 2 0.1551 0.18068 0 10.8571428571429 5.17167979963424 5.28014267951539 8.78842882241952 7.02308804864194 3.33333333333333 3.33333333333615 0.414955951768862+0i 0.422346081902805 0.413484864323965 0.420738840537579 0.0126996019349726 0.012500635004406 0.384534538430792 0.604272920885656 0.0298879978543551 0.0298926721474296 0.0050542201064942 0.00346166782261255 16.1851817537768 16.4562978797551 5.28465046194061 7.62044266266034 4.22332242112036 6.08432423306476 4.22333818799277 6.08432474783972 4.85555452613305 4.9368893639259 0.131384123567808 0.112001141664352 0.0495017967700321 0.0500325165451781 1.02761745207469 1.01164840979167 1 1 1 1
610 19 71 90 2 0.15345 -0.0097656 0 10.8947368421053 5.59343868278647 5.57913385998564 8.59680764633078 7.56236063400692 3.73684210526316 3.73684210527187 0.437984060327401+0i 0.433639662533269 0.436900537595578 0.432474253272413 0.0125332307375692 0.0125002942463536 0.495363620286421 0.637034913400596 0.0274005362787641 0.0271494534295138 0.00392339579385006 0.00296734606826085 17.5282377581082 17.4663442656318 7.42317931786452 9.01072464253548 5.92467097654269 7.26816711802118 5.92467574018449 7.26816296398483 4.69065517470501 4.67409212741282 0.123939435706219 0.110512296074369 0.050691919201779 0.0501632166589016 1.0228842732471 1.0068428711971 1 1 1 1
611 21 71 92 2 0.14956 0.096087 0 10.6190476190476 5.32700809315349 5.08608894991107 8.0893901804745 6.87285993102752 3.38095238095238 3.38095238095363 0.418933044256585+0i 0.407260920756957 0.417717574157519 0.405791001428363 0.0125370419786884 0.012500680268771 0.517788476450123 0.641257522579994 0.0294134741844883 0.0311205706071182 0.00400727916251024 0.00336716632740757 16.7788246616398 16.2239114622021 7.44856651745766 8.21102909295829 6.02957100110592 6.45117284596951 6.02935669910673 6.45117275071935 4.96275095625966 4.7986217000855 0.114396178251338 0.100036824153959 0.0488314151313046 0.0488277303429059 1.02418899187241 1.01596015467015 1 1 1 1
612 19 68 87 2 0.15867 0.17309 0 10.7894736842105 5.37612598039779 5.74840776677446 8.04560029852511 6.89317567173007 3.57894736842105 3.57894736841849 0.435674453651507+0i 0.447408080361197 0.434050452276268 0.446137468894186 0.012682437756279 0.0125005606628485 0.482932677762629 0.651562530222176 0.0287347678944119 0.027019820764706 0.00418685238890997 0.00296615292343533 17.3408716010835 18.1587479900539 6.81502485107749 9.46153632138641 5.34692887293639 7.40810477628739 5.3469377519185 7.40810626079911 4.84524353559686 5.0737678207538 0.121101949956127 0.105189145727583 0.0510829503908795 0.050887916335407 1.03159517700365 1.01487067220136 1 1 1 1
613 22 68 90 2 0.14639 0.39495 1 9.95454545454546 5.34466096557089 4.99388016913272 7.88631389466753 6.11078152658224 3.09090909090909 3.0909090909097 0.400973882464097+0i 0.405600208853347 0.399347342027244 0.404181160272974 0.0129670077877445 0.0125005472403369 0.441300681208564 0.616627212913423 0.0296516612557769 0.0332240612157163 0.00467750355210508 0.00355476718268459 15.9654142194281 15.8480079745078 5.92954155050425 7.85004997813211 4.85960010782108 6.24432792861326 4.85960377539671 6.24432543350502 5.16528107099146 5.12729669763415 0.106998292649325 0.0865854229406957 0.0516884497591591 0.0503083571286317 1.06393176016599 1.0183457869051 1 1 1 1
614 19 72 91 2 0.16374 -0.020695 0 11.7894736842105 5.54802652576575 5.39375472989165 9.13952702451355 8.49886571809605 3.78947368421053 3.789473684217 0.43694475788711+0i 0.434981489313997 0.435770440230035 0.43356667308407 0.01251649698019 0.0125005074134383 0.510251775488489 0.600269304175251 0.0274709914057704 0.0274753520773456 0.00378950821802473 0.00343487986807576 17.3006249868415 16.8670573225593 7.36107865751725 8.00491721988704 5.92708927742147 6.52458241062282 5.92709201378696 6.52458511235388 4.56544270486096 4.45102901566698 0.136268654665074 0.126781321229715 0.0502845262609812 0.0496013572366661 1.02321897159075 1.01490304444894 1 1 1 1
615 20 71 91 2 0.15563 0.15756 0 11.05 5.60373586772188 5.29054712288363 8.08397683754078 6.81342822807388 3.55 3.54999999999851 0.437532795718488+0i 0.42470663543267 0.436311336610133 0.423424419236511 0.0126040671362702 0.0125004260212882 0.536983123570766 0.667217412585396 0.0254848239149111 0.0293365751330379 0.013287538306866 0.0031005707722337 16.8457205479437 16.9252951710891 7.54501251183393 8.81760061198898 6.29777103689797 6.88056894122582 5.98838271180201 6.88055604662144 4.74527339378697 4.76768878059046 0.127724772827373 0.0997293779414042 0.0478942423020065 0.0502444797525187 1.65241899316708 1.01098663470785 0.95 1 1 1
616 29 63 92 2 0.14231 0.088886 0 8.96551724137931 4.2645407209698 4.47558381471349 7.16943852592972 6.00984039003177 2.17241379310345 2.17241379310368 0.38253781711939+0i 0.362925367998346 0.381387272037849 0.361214087804633 0.0126336326436551 0.0125004142179849 0.370986037334426 0.49971011029522 0.0339328430252883 0.0386189740282665 0.0292652441516868 0.0148294666948939 13.4094633872834 13.5657477111575 5.09029129496321 5.96675217564353 4.07576629730081 4.9438713831916 3.52913418601522 4.61247604564955 6.17261013065426 6.24455053370658 0.0723944355272477 0.0527158395793118 0.0487158258259556 0.0509545780240748 5.6594345489002 -14.029382381384 0.862068965517241 0.931034482758621 1 1
617 22 71 93 2 0.14789 0.043326 0 10.5 5.18756383860268 5.05257555094178 7.86034213837868 6.8534468362159 3.22727272727273 3.22727272727261 0.422881200599944+0i 0.408422630523751 0.421486996174429 0.40698111304741 0.0125828339270796 0.0125005486740986 0.484729487073291 0.599080942708295 0.0291290874934273 0.0316759192114268 0.0127845278055768 0.00341156872683786 16.0595235026075 16.3643478402095 6.6479757650616 7.70052804236688 5.31748010157838 6.15954617951787 5.08082646792612 6.15951321130024 4.97619038108966 5.07064299274115 0.110458647905627 0.092136654075168 0.0508923423969622 0.0503446316060778 1.78155197433143 1.00881152564056 0.954545454545455 1 1 1
618 26 67 93 2 0.16131 -0.0026305 0 10.8076923076923 4.54030388887787 4.54598991006596 9.10283892033904 8.16794214843623 2.57692307692308 2.57692307692113 0.396316725578549+0i 0.373022789127172 0.394502613530564 0.370929638286597 0.0127188919670089 0.012500394335191 0.345137033803101 0.433474428689486 0.0321783864528365 0.0374281341815911 0.0267783097312833 0.01211982408726 14.1980416256342 14.0419785571312 4.63019850025788 5.27510393725398 3.72153223870458 4.20650360922979 3.30490269826155 4.04959706357229 5.50968779502224 5.44912600724864 0.102690780146225 0.0840339481296541 0.0495907356864957 0.0506271238322835 3.8925914863822 -7.38637955050807 0.884615384615385 0.961538461538462 1 1
619 19 68 87 2 0.16796 0.0063902 0 11.4210526315789 5.57565732312916 5.70813059002345 8.82092803443982 8.064361194583 3.57894736842105 3.57894736842619 0.428371936277587+0i 0.44252799141701 0.426852476960528 0.441051362180483 0.0125300520437609 0.01250055299105 0.505102712500224 0.596827480421548 0.0271465153041478 0.0264966819179799 0.00405150296578376 0.00339150725755486 17.106641439236 17.4432346881594 6.73376719428146 8.07451444368578 5.47299254233182 6.37840183905588 5.47300441658127 6.37842734870518 4.7797968727277 4.87384498638898 0.140828599835266 0.131051506549491 0.0491690169069825 0.0505144356861248 1.01881081307627 1.0103730738044 1 1 1 1
620 23 71 94 2 0.13472 0.11947 0 9.56521739130435 5.08036063809516 5.05338026174366 7.2269252187955 6.06264055321629 3.08695652173913 3.08695652173883 0.400348632856938+0i 0.397364545369504 0.3988383336895 0.39601440910209 0.0126473056921995 0.0125004376253993 0.488981138991135 0.639051168317281 0.0317369192869045 0.0332339574798216 0.0042513835128272 0.00325170914229489 16.0386046331975 16.0142232218962 6.55186121667478 8.20117898740015 5.24473481871358 6.60866187979767 5.2447393922287 6.6086884702177 5.19560431779639 5.18770611413684 0.082455980074044 0.0705318441502934 0.0488587658720107 0.0501255556272408 1.02585596482335 1.02243152911277 1 1 1 1
621 23 68 91 2 0.15665 0.17848 0 10.6521739130435 5.08577653185827 4.73212320790102 8.09959425975051 6.81320720518355 2.95652173913043 2.9565217391324 0.41448776631083+0i 0.409372916008276 0.413113683333054 0.407570471630725 0.0127303475209406 0.0125008054425671 0.491818878689237 0.620227449028522 0.0286284862863128 0.0329529817760547 0.0199014048606237 0.0114595789348205 15.3592175186077 15.234500384576 6.89479350864224 7.79232595981229 5.68325669511392 6.20247228234125 5.19901033584433 5.93775269860644 5.19502945482318 5.15284571830952 0.113474829360359 0.0926224021455429 0.0509775029142447 0.0500278309310666 2.02139605678797 -9.35495208477146 0.91304347826087 0.956521739130435 1 1
